,0
1449,https://sports.theonion.com/i-m-going-to-kill-all-of-them-whispers-little-league-1819591716
1450,https://sports.theonion.com/jerry-jones-not-ruling-out-someday-trading-way-too-much-1819576484
1451,https://sports.theonion.com/masahiro-tanaka-caught-doctoring-ball-with-spirits-of-1-1819591717
1452,https://sports.theonion.com/opposing-team-terrified-after-seeing-home-fans-all-wear-1819576493
1453,https://sports.theonion.com/one-million-gather-in-confetti-filled-times-square-as-u-1819576475
1454,https://sports.theonion.com/local-man-not-sure-how-he-ended-up-in-boxing-entourage-1819576462
1455,https://sports.theonion.com/unsettling-basketball-article-praises-portland-trail-bl-1819576458
1456,https://sports.theonion.com/onion-sports-2014-mock-draft-1819591709
1457,https://sports.theonion.com/mel-kiper-trapped-for-3-days-under-toppled-big-board-1819576468
1458,https://sports.theonion.com/michael-jordan-mulling-return-to-craps-table-1819576466
1459,https://sports.theonion.com/nfl-thankful-northwestern-s-activist-players-will-never-1819576452
1460,https://sports.theonion.com/the-week-in-sports-week-of-may-3-2014-1819580795
1461,https://sports.theonion.com/horse-always-running-through-neighborhood-probably-in-t-1819591691
1462,https://sports.theonion.com/report-injuries-on-rise-as-more-mlb-players-sliding-he-1819576443
1463,https://sports.theonion.com/did-the-nba-fairly-punish-clippers-owner-donald-sterlin-1819576465
1464,https://sports.theonion.com/curious-david-ortiz-wondering-what-happens-to-players-a-1819576445
1465,https://sports.theonion.com/dad-knows-guy-at-work-whose-son-plays-triple-a-1819576439
1466,https://sports.theonion.com/thousands-of-college-football-players-expected-to-play-1819576436
1467,https://sports.theonion.com/clippers-retire-donald-sterling-jersey-1819591726
1468,https://sports.theonion.com/donald-sterling-well-time-to-go-off-somewhere-and-die-1819591721
1469,https://sports.theonion.com/americans-once-again-inspired-as-kerri-strug-limps-to-l-1819576435
1470,https://sports.theonion.com/should-the-nba-raise-the-eligibility-age-to-20-1819576441
1471,https://sports.theonion.com/local-dumbfuck-on-jumbotron-waits-until-last-damn-secon-1819576420
1472,https://sports.theonion.com/tony-romo-leads-cowboys-intense-jazzercise-routine-1819591695
1473,https://sports.theonion.com/chris-paul-encourages-local-youths-to-stay-out-of-foul-1819576411
1474,https://sports.theonion.com/robinson-cano-didn-t-realize-mariners-expected-him-to-r-1819576413
1475,https://sports.theonion.com/nfl-gms-frantically-studying-bleacher-report-slideshow-1819576410
1476,https://sports.theonion.com/camden-yards-concessions-to-stop-selling-crack-after-se-1819576400
1477,https://sports.theonion.com/the-week-in-sports-week-of-april-19-2014-1819580810
1478,https://sports.theonion.com/jaguars-surprised-by-string-of-prospects-openly-discuss-1819576395
1479,https://sports.theonion.com/catcher-keeps-signaling-i-love-you-1819591694
1480,https://sports.theonion.com/what-do-you-think-of-the-mlb-s-new-instant-replay-syste-1819576424
1481,https://sports.theonion.com/joe-dumars-resigns-to-spend-more-time-rebuilding-family-1819576386
1482,https://sports.theonion.com/aldon-smith-quietly-relieved-terrorist-plot-wasn-t-tota-1819576379
1483,https://sports.theonion.com/intramural-rugby-game-taking-up-field-for-last-2-fuckin-1819576371
1484,https://sports.theonion.com/rival-pga-hooligans-clash-during-final-round-of-masters-1819576381
1485,https://sports.theonion.com/nba-announces-initiative-to-reduce-league-s-garbage-tim-1819576376
1486,https://sports.theonion.com/joakim-noah-sets-nba-record-for-most-consecutive-scream-1819591678
1487,https://sports.theonion.com/baseball-fans-call-for-more-goofy-as-shit-batting-stanc-1819576356
1488,https://sports.theonion.com/child-shown-field-where-cubs-suck-1819576355
1489,https://sports.theonion.com/nba-viewers-ruled-out-until-playoffs-1819576349
1490,https://sports.theonion.com/dale-earnhardt-jr-catches-on-fire-during-press-confere-1819591670
1491,https://sports.theonion.com/buster-olney-breaks-in-new-microphone-by-tucking-it-und-1819576345
1492,https://sports.theonion.com/nfl-increasingly-worried-about-character-issues-of-fans-1819576342
1493,https://sports.theonion.com/what-are-you-most-looking-forward-to-this-baseball-seas-1819576365
1494,https://sports.theonion.com/coco-crisp-shyly-asks-bob-melvin-if-a-s-are-poor-1819576335
1495,https://sports.theonion.com/ryan-braun-desperate-to-regain-trust-of-fans-before-che-1819576313
1496,https://sports.theonion.com/nation-already-sick-of-baseball-1819576307
1497,https://sports.theonion.com/nba-players-unhappy-about-new-full-body-jerseys-1819591660
1498,https://sports.theonion.com/kevin-garnett-mostly-just-pounding-chest-to-keep-heart-1819591668
1499,https://sports.theonion.com/local-father-briefs-family-on-which-basketball-players-1819576302
1500,https://sports.theonion.com/mark-from-sales-currently-leading-bracket-pool-1819576293
1501,https://sports.theonion.com/charles-barkley-openly-gambling-on-college-games-during-1819576291
1502,https://sports.theonion.com/onion-sports-sweet-16-picks-1819591655
1503,https://sports.theonion.com/mark-cuban-warns-nfl-s-popularity-may-begin-to-wane-in-1819576282
1504,https://sports.theonion.com/nhl-players-admit-they-have-no-idea-how-line-changes-wo-1819576280
1505,https://sports.theonion.com/eagles-add-veteran-fuckup-1819591644
1506,https://sports.theonion.com/browns-eyeing-6-quarterbacks-to-rifle-through-in-2014-1819576330
1507,https://sports.theonion.com/surge-answered-with-rally-1819576319
1508,https://sports.theonion.com/area-man-s-emotional-state-completely-dependent-on-outc-1819576320
1509,https://sports.theonion.com/ncaa-receives-shipment-of-towels-for-placing-over-loser-1819591639
1510,https://sports.theonion.com/tips-for-filling-out-your-bracket-1819591641
1511,https://sports.theonion.com/warren-buffett-offers-1-billion-for-dick-vitale-to-shu-1819576275
1512,https://sports.theonion.com/nfl-announces-jacksonville-jaguars-to-play-16-games-in-1819576272
1513,https://sports.theonion.com/area-man-having-difficulty-getting-people-to-sign-up-fo-1819576277
1514,https://sports.theonion.com/teams-to-watch-in-this-year-s-ncaa-tournament-1819591640
1515,https://sports.theonion.com/nation-gears-up-for-start-of-college-basketball-season-1819576262
1516,https://sports.theonion.com/report-there-probably-college-conference-named-coasta-1819576256
1517,https://sports.theonion.com/portion-of-finite-life-spent-in-mock-fantasy-baseball-d-1819576252
1518,https://sports.theonion.com/does-barry-bonds-belong-in-the-hall-of-fame-1819576267
1519,https://sports.theonion.com/report-most-nfl-teams-just-1-or-2-overpriced-free-agen-1819576251
1520,https://sports.theonion.com/several-nfl-teams-express-interest-in-your-sister-1819576248
1521,https://sports.theonion.com/the-onion-offers-richie-incognito-a-5-year-50-milli-1819576236
1522,https://sports.theonion.com/breaking-sprinting-college-student-might-actually-have-1819576257
1523,https://sports.theonion.com/the-week-in-sports-week-of-march-8-2014-1819580787
1524,https://sports.theonion.com/nba-unveils-throwback-shot-clock-1819591629
1525,https://sports.theonion.com/brooklyn-nets-insist-they-only-see-jason-collins-as-ter-1819576225
1526,https://sports.theonion.com/do-you-think-oscar-pistorius-is-guilty-1819576253
1527,https://sports.theonion.com/nhl-outdoor-games-inspiring-more-kids-to-go-outside-and-1819576223
1528,https://sports.theonion.com/iditarod-musher-limiting-self-to-eating-just-one-husky-1819576226
1529,https://sports.theonion.com/peyton-manning-cleared-to-play-next-season-after-passin-1819576207
1530,https://sports.theonion.com/mother-encourages-andy-dalton-to-keep-career-options-op-1819576204
1531,https://sports.theonion.com/coach-pretty-sure-heated-locker-room-dispute-over-unpai-1819576213
1532,https://sports.theonion.com/dick-vitale-undergoes-annual-bracketological-examinatio-1819576205
1533,https://sports.theonion.com/famous-locker-room-speeches-1819591603
1534,https://sports.theonion.com/cancer-diagnosed-with-skip-bayless-1819576189
1535,https://sports.theonion.com/debate-raging-as-to-whether-michael-jordan-or-lebron-ja-1819576195
1536,https://sports.theonion.com/the-2014-winter-olympics-in-review-1819580794
1537,https://sports.theonion.com/what-was-your-favorite-moment-of-the-sochi-olympics-1819576214
1538,https://sports.theonion.com/pitchers-catchers-report-to-spring-training-bars-1819576179
1539,https://sports.theonion.com/revelations-from-the-wells-report-1819591604
1540,https://sports.theonion.com/olympic-officials-to-have-ski-jumpers-go-one-at-a-time-1819591596
1541,https://sports.theonion.com/winter-olympics-inspire-nation-s-youth-to-try-sports-th-1819576177
1542,https://sports.theonion.com/15-year-old-figure-skating-sensation-no-match-for-zambo-1819591594
1543,https://sports.theonion.com/scandinavian-conquerors-ransack-seaside-village-of-all-1819591590
1544,https://sports.theonion.com/richie-incognito-disappointed-wells-report-left-out-bes-1819576167
1545,https://sports.theonion.com/emergency-crews-attempt-to-rescue-olympic-figure-skater-1819576160
1546,https://sports.theonion.com/growing-ball-of-snow-outstretched-limbs-barreling-down-1819591587
1547,https://sports.theonion.com/the-week-in-sports-week-of-february-15-2014-1819580784
1548,https://sports.theonion.com/big-brown-makes-winter-olympic-debut-1819591588
1549,https://sports.theonion.com/greatest-barrier-breakers-in-sports-1819591591
1550,https://sports.theonion.com/nfl-camera-operators-prepare-for-challenging-year-of-av-1819576173
1551,https://sports.theonion.com/new-poll-finds-most-nfl-players-still-not-ready-to-date-1819576147
1552,https://sports.theonion.com/least-inspirational-sports-movies-1819591584
1553,https://sports.theonion.com/biggest-upsets-of-the-sochi-olympics-1819591585
1554,https://sports.theonion.com/derek-jeter-announces-2012-will-be-his-final-decent-sea-1819591578
1555,https://sports.theonion.com/derek-jeter-onion-sports-pays-tribute-to-the-47th-grea-1819580791
1556,https://sports.theonion.com/nation-admits-it-would-ve-been-fun-to-watch-marcus-smar-1819576142
1557,https://sports.theonion.com/nation-intrigued-by-bizarre-olympic-sport-of-hockey-1819576140
1558,https://sports.theonion.com/nascar-fans-realize-richard-petty-may-not-be-as-open-mi-1819576155
1559,https://sports.theonion.com/olympian-has-always-dreamed-about-one-day-having-fun-wi-1819576133
1560,https://sports.theonion.com/michael-sam-hoping-sexuality-won-t-be-issue-in-locker-r-1819576128
1561,https://sports.theonion.com/winter-olympics-schedule-1819591583
1562,https://sports.theonion.com/lolo-jones-becomes-first-american-to-be-objectified-in-1819576139
1563,https://sports.theonion.com/the-week-in-sports-week-of-february-8-2014-1819580777
1564,https://sports.theonion.com/what-was-your-favorite-part-of-the-sochi-opening-ceremo-1819576144
1565,https://sports.theonion.com/international-olympians-to-watch-1819591575
1566,https://sports.theonion.com/american-olympians-to-watch-1819591573
1567,https://sports.theonion.com/russian-officials-promise-low-death-toll-for-olympics-1819576121
1568,https://sports.theonion.com/kevin-durant-has-off-night-with-quiet-94-for-128-210-p-1819576126
1569,https://sports.theonion.com/athletes-arrive-in-sochi-for-2-week-living-nightmare-1819576114
1570,https://sports.theonion.com/super-bowl-packs-up-leaves-town-in-40-wagon-train-1819576117
1571,https://sports.theonion.com/panicking-marshawn-lynch-unable-to-deactivate-beast-mod-1819576096
1572,https://sports.theonion.com/super-bowl-confetti-made-entirely-from-shredded-concuss-1819591572
1573,https://sports.theonion.com/depraved-lombardi-trophy-excited-to-be-covered-in-greas-1819591559
1574,https://sports.theonion.com/what-did-you-think-of-the-super-bowl-halftime-show-1819576106
1575,https://sports.theonion.com/huskies-unstoppable-during-cold-weather-puppy-bowl-1819576097
1576,https://sports.theonion.com/what-did-you-think-of-that-1819576109
1577,https://sports.theonion.com/roger-goodell-freezes-to-death-1819591563
1578,https://sports.theonion.com/seahawks-vs-broncos-1819591562
1579,https://sports.theonion.com/troy-aikman-fruitlessly-attempts-to-conjure-super-bowl-1819576094
1580,https://sports.theonion.com/the-2013-nfl-season-a-retrospective-1819580788
1581,https://sports.theonion.com/onion-sports-guide-to-super-bowl-xlviii-1819576092
1582,https://sports.theonion.com/pete-carroll-s-friends-family-admit-they-d-love-to-see-1819576075
1583,https://sports.theonion.com/al-qaeda-operative-can-t-believe-how-expensive-super-bo-1819576069
1584,https://sports.theonion.com/media-relieved-they-don-t-have-to-deal-with-fucking-har-1819576045
1585,https://sports.theonion.com/wes-welker-tragically-crushed-to-death-by-tipped-over-m-1819591556
1586,https://sports.theonion.com/last-hoosier-dies-in-captivity-1819576067
1587,https://sports.theonion.com/mascot-absolutely-reeks-1819576059
1588,https://sports.theonion.com/john-elway-informs-peyton-manning-that-he-ll-take-thing-1819591543
1589,https://sports.theonion.com/high-school-quarterback-starting-to-suspect-friendship-1819576054
1590,https://sports.theonion.com/sports-media-not-sure-how-it-going-to-fit-super-bowl-co-1819576020
1591,https://sports.theonion.com/is-richard-sherman-the-nfl-s-best-corner-1819576051
1592,https://sports.theonion.com/at-least-we-ll-get-a-better-draft-pick-reports-patri-1819576017
1593,https://sports.theonion.com/refs-uniform-clearly-painted-on-1819591512
1594,https://sports.theonion.com/broncos-vs-patriots-1819591513
1595,https://sports.theonion.com/49ers-vs-seahawks-1819591511
1596,https://sports.theonion.com/seahawks-to-seattle-fans-shut-the-fuck-up-1819576010
1597,https://sports.theonion.com/royals-courting-masahiro-tanaka-by-highlighting-kansas-1819576008
1598,https://sports.theonion.com/the-week-in-sports-week-of-january-12-2013-1819580785
1599,https://sports.theonion.com/breaking-producers-assume-shannon-sharpe-doing-highlig-1819575995
1600,https://sports.theonion.com/defense-needs-to-be-more-physical-reports-man-slumped-1819576006
1601,https://sports.theonion.com/pee-wee-hockey-player-wishes-dad-cared-enough-to-fight-1819575987
1602,https://sports.theonion.com/worst-sports-teams-1819591541
1603,https://sports.theonion.com/grantland-game-recap-completely-omits-influence-of-nyp-1819575993
1604,https://sports.theonion.com/offensive-lineman-opens-up-massive-hole-in-his-frontal-1819575975
1605,https://sports.theonion.com/home-crowd-disagrees-with-ref-s-call-but-respects-his-d-1819575982
1606,https://sports.theonion.com/roger-goodell-fired-after-another-500-season-1819575967
1607,https://sports.theonion.com/nfl-referee-can-t-believe-how-old-he-looks-in-video-rep-1819575971
1608,https://sports.theonion.com/dan-dierdorf-provides-in-depth-analysis-of-player-s-sho-1819575961
1609,https://sports.theonion.com/the-week-in-sports-week-of-december-14-2013-1819580770
1610,https://sports.theonion.com/heat-fans-growing-frustrated-with-team-s-lack-of-nba-ti-1819575959
1611,https://sports.theonion.com/most-anticipated-bowl-games-1819591532
1612,https://sports.theonion.com/scientists-believe-hockey-players-may-communicate-by-ba-1819575957
1613,https://sports.theonion.com/bill-belichick-places-rob-gronkowski-in-patriots-injur-1819575948
1614,https://sports.theonion.com/mark-jackson-encourages-golden-state-warriors-to-play-l-1819575946
1615,https://sports.theonion.com/robinson-cano-admits-mariners-give-him-best-chance-to-m-1819591517
1616,https://sports.theonion.com/roy-halladay-retires-a-woman-1819591503
1617,https://sports.theonion.com/friends-family-say-derrick-rose-hasn-t-said-single-wor-1819575942
1618,https://sports.theonion.com/nfl-week-14-winners-and-losers-1819591497
1619,https://sports.theonion.com/college-coach-accused-of-receiving-payment-1819575935
1620,https://sports.theonion.com/saints-vs-panthers-1819591495
1621,https://sports.theonion.com/onion-sports-nfl-week-14-picks-1819591501
1622,https://sports.theonion.com/roger-goodell-carefully-considering-every-comment-on-nf-1819575949
1623,https://sports.theonion.com/ea-releases-alternate-madden-25-cover-featuring-brett-1819591494
1624,https://sports.theonion.com/new-more-realistic-nfl-play-60-campaign-encourages-k-1819575929
1625,https://sports.theonion.com/jason-campbell-cleared-for-light-brain-activity-1819575928
1626,https://sports.theonion.com/nobody-at-university-of-alabama-caught-saturday-s-game-1819575912
1627,https://sports.theonion.com/new-nfl-concussion-test-requires-players-to-grunt-with-1819575898
1628,https://sports.theonion.com/area-dad-convinced-receiver-controlled-ball-got-both-f-1819575919
1629,https://sports.theonion.com/will-derrick-rose-come-back-from-another-season-ending-1819575917
1630,https://sports.theonion.com/nfl-week-12-winners-and-losers-1819591487
1631,https://sports.theonion.com/no-one-at-high-school-remembers-asking-ray-lewis-to-giv-1819575889
1632,https://sports.theonion.com/ohio-state-crowd-quiets-down-as-marching-band-forms-pen-1819591481
1633,https://sports.theonion.com/the-week-in-sports-week-of-november-23-2013-1819580766
1634,https://sports.theonion.com/onion-sports-nfl-week-12-picks-1819591504
1635,https://sports.theonion.com/bears-giving-jay-cutler-a-few-years-to-properly-heal-1819575908
1636,https://sports.theonion.com/columnist-getting-all-self-righteous-about-rape-epidemi-1819575880
1637,https://sports.theonion.com/totally-irresponsible-parents-remember-to-drop-son-off-1819575877
1638,https://sports.theonion.com/new-england-patriots-now-using-drones-to-take-out-offen-1819591476
1639,https://sports.theonion.com/nfl-week-11-winners-and-losers-1819591491
1640,https://sports.theonion.com/steve-nash-out-two-weeks-after-accidentally-snapping-in-1819591486
1641,https://sports.theonion.com/the-week-in-sports-week-of-november-16-2013-1819580765
1642,https://sports.theonion.com/onion-sports-nfl-week-11-picks-1819591472
1643,https://sports.theonion.com/alarming-mri-shows-peyton-manning-has-been-dead-for-pas-1819575848
1644,https://sports.theonion.com/2013-heisman-trophy-favorites-1819591467
1645,https://sports.theonion.com/nfl-players-worried-increased-media-scrutiny-could-disr-1819575843
1646,https://sports.theonion.com/pittsburgh-residents-horrified-to-learn-ben-roethlisber-1819575836
1647,https://sports.theonion.com/espn-searching-for-a-few-loud-mouthed-fucks-for-new-aft-1819575830
1648,https://sports.theonion.com/nfl-week-10-winners-and-losers-1819591460
1649,https://sports.theonion.com/report-running-to-factor-greatly-in-this-week-s-sports-1819575828
1650,https://sports.theonion.com/the-week-in-sports-week-of-november-9-2013-1819580763
1651,https://sports.theonion.com/onion-sports-nfl-week-10-picks-1819591461
1652,https://sports.theonion.com/nfl-scout-hoping-player-s-hometown-friend-big-killah-1819575840
1653,https://sports.theonion.com/mobile-quarterback-era-not-a-thing-1819575834
1654,https://sports.theonion.com/highlights-of-sports-victory-parades-1819591471
1655,https://sports.theonion.com/salivating-andy-reid-still-chasing-perfect-seasoning-1819575820
1656,https://sports.theonion.com/texans-players-wish-they-were-good-enough-to-rally-for-1819575811
1657,https://sports.theonion.com/gatorade-releases-new-performance-suppository-1819575805
1658,https://sports.theonion.com/nfl-week-nine-winners-and-losers-1819591452
1659,https://sports.theonion.com/locker-room-reporter-still-hasn-t-gotten-used-to-seeing-1819575804
1660,https://sports.theonion.com/guy-wearing-texans-jersey-mercilessly-abused-by-fans-at-1819575802
1661,https://sports.theonion.com/the-week-in-sports-week-of-november-2-2013-1819580759
1662,https://sports.theonion.com/onion-sports-nfl-week-nine-picks-1819591451
1663,https://sports.theonion.com/report-what-college-recruiter-currently-doing-to-be-su-1819575797
1664,https://sports.theonion.com/weirdest-game-finishes-in-sports-history-1819591446
1665,https://sports.theonion.com/red-sox-fan-dedicates-garbage-can-he-s-lighting-on-fire-1819575807
1666,https://sports.theonion.com/red-sox-host-cardinals-for-game-6-of-world-series-at-bo-1819575791
1667,https://sports.theonion.com/nfl-to-add-second-team-in-jacksonville-1819575786
1668,https://sports.theonion.com/nfl-forbids-chiefs-from-creating-their-own-schedule-aga-1819575784
1669,https://sports.theonion.com/63-14-loss-disgraces-penn-state-football-program-1819575779
1670,https://sports.theonion.com/blake-griffin-caught-plagiarizing-dunks-1819575777
1671,https://sports.theonion.com/nfl-week-eight-winners-and-losers-1819591441
1672,https://sports.theonion.com/what-should-the-nfl-do-about-all-the-injuries-1819575790
1673,https://sports.theonion.com/packers-warm-up-by-rolling-around-on-field-clutching-kn-1819591448
1674,https://sports.theonion.com/the-week-in-sports-week-of-october-26-2013-1819580756
1675,https://sports.theonion.com/fan-pissed-15-yard-penalty-called-on-hit-that-resulted-1819575771
1676,https://sports.theonion.com/onion-sports-nfl-week-eight-picks-1819591440
1677,https://sports.theonion.com/titans-players-evenly-divided-amongst-bud-adams-next-o-1819575775
1678,https://sports.theonion.com/josh-freeman-takes-on-leadership-role-to-help-vikings-f-1819575767
1679,https://sports.theonion.com/study-1-in-3-wheelchair-bound-americans-formerly-playe-1819591433
1680,https://sports.theonion.com/cardinals-vs-red-sox-1819591442
1681,https://sports.theonion.com/espn-has-been-talking-about-beards-for-80-straight-hour-1819575757
1682,https://sports.theonion.com/dead-grandfather-still-talking-about-ebbets-field-1819575747
1683,https://sports.theonion.com/peyton-manning-takes-advantage-of-indianapolis-trip-to-1819575745
1684,https://sports.theonion.com/jim-leyland-a-career-retrospective-1819580762
1685,https://sports.theonion.com/nfl-week-seven-winners-and-losers-1819591426
1686,https://sports.theonion.com/tim-duncan-urges-teammates-to-be-patient-with-frequent-1819575739
1687,https://sports.theonion.com/the-week-in-sports-week-of-october-19-2013-1819580752
1688,https://sports.theonion.com/onion-sports-nfl-week-seven-picks-1819591436
1689,https://sports.theonion.com/unnerving-adidas-commercial-just-features-derrick-rose-1819575735
1690,https://sports.theonion.com/clemson-athletic-director-rips-into-player-who-isn-t-pu-1819575734
1691,https://sports.theonion.com/miami-heat-provide-greg-oden-wheelchair-accessible-ramp-1819591421
1692,https://sports.theonion.com/greatest-sports-rivalries-1819591425
1693,https://sports.theonion.com/distressed-michael-vick-urges-creation-of-some-sort-of-1819575728
1694,https://sports.theonion.com/sports-fan-has-opinion-1819575732
1695,https://sports.theonion.com/batter-awkwardly-joins-meeting-at-mound-1819591415
1696,https://sports.theonion.com/broncos-perfect-season-ends-with-humiliating-win-over-1819575711
1697,https://sports.theonion.com/nfl-week-six-winners-and-losers-1819591424
1698,https://sports.theonion.com/the-week-in-sports-week-of-october-12-2013-1819580753
1699,https://sports.theonion.com/onion-sports-nfl-week-six-picks-1819591423
1700,https://sports.theonion.com/wnba-finals-dominated-by-minnesota-lynx-s-8-months-preg-1819575701
1701,https://sports.theonion.com/marcus-vick-likely-out-for-sunday-shift-at-sbarro-1819575702
1702,https://sports.theonion.com/washington-redskins-change-their-name-to-the-d-c-redsk-1819575691
1703,https://sports.theonion.com/daryl-johnston-admits-he-doesn-t-feel-comfortable-being-1819575697
1704,https://sports.theonion.com/dick-vitale-enthusiastic-about-latest-al-qaeda-plot-1819575685
1705,https://sports.theonion.com/breaking-minnesota-vikings-add-fourth-backup-quarterba-1819591403
1706,https://sports.theonion.com/nfl-week-five-winners-and-losers-1819591406
1707,https://sports.theonion.com/study-finds-only-safe-place-to-tackle-football-players-1819575677
1708,https://sports.theonion.com/nfl-switches-to-all-pink-mri-machines-for-breast-cancer-1819591398
1709,https://sports.theonion.com/packers-go-with-no-cuddle-offense-1819575675
1710,https://sports.theonion.com/the-week-in-sports-week-of-october-5-2013-1819580751
1711,https://sports.theonion.com/onion-sports-nfl-week-five-picks-1819591402
1712,https://sports.theonion.com/linguistics-professor-tells-notre-dame-leprechaun-to-si-1819575682
1713,https://sports.theonion.com/creepy-statistician-starts-softwetfootballfacts-com-1819575672
1714,https://sports.theonion.com/who-should-the-cubs-hire-as-manager-1819575684
1715,https://sports.theonion.com/bud-selig-credits-healthy-appearance-to-embalming-proce-1819591410
1716,https://sports.theonion.com/osn-s-tips-for-turning-your-nfl-season-around-1819591400
1717,https://sports.theonion.com/new-pro-football-hall-of-fame-exhibit-allows-visitors-t-1819575661
1718,https://sports.theonion.com/nfl-week-four-winners-and-losers-1819591390
1719,https://sports.theonion.com/jay-cutler-proudly-watches-son-throw-first-tantrum-1819575650
1720,https://sports.theonion.com/onion-sports-nfl-week-four-picks-1819591389
1721,https://sports.theonion.com/the-week-in-sports-week-of-september-27-2013-1819580757
1722,https://sports.theonion.com/report-aldon-smith-s-leave-of-absence-could-devastate-1819575652
1723,https://sports.theonion.com/who-do-you-think-will-win-the-world-series-1819575662
1724,https://sports.theonion.com/ufc-227-or-183-or-some-fucking-thing-happened-last-week-1819575646
1725,https://sports.theonion.com/highlights-of-mariano-rivera-s-career-1819591388
1726,https://sports.theonion.com/roger-goodell-announces-nfl-will-begin-collecting-playe-1819575632
1727,https://sports.theonion.com/53-worst-current-buffalo-bills-players-1819594496
1728,https://sports.theonion.com/breaking-christian-ponder-limited-in-practice-by-chris-1819591380
1729,https://sports.theonion.com/yankees-honor-derek-jeter-retire-his-number-forcibly-1819575624
1730,https://sports.theonion.com/giants-nervous-they-might-actually-all-be-on-same-page-1819575631
1731,https://sports.theonion.com/manager-inspires-marlins-with-clubhouse-reading-of-cont-1819575628
1732,https://sports.theonion.com/nfl-week-three-winners-and-losers-1819591379
1733,https://sports.theonion.com/nation-curious-as-to-what-winning-formula-responsible-f-1819575608
1734,https://sports.theonion.com/jim-schwartz-allowed-to-coach-despite-exhibiting-concus-1819575605
1735,https://sports.theonion.com/onion-sports-nfl-week-three-picks-1819591397
1736,https://sports.theonion.com/best-sports-movies-ever-made-1819591372
1737,https://sports.theonion.com/week-one-panic-ep-3-1819595548
1738,https://sports.theonion.com/prince-fielder-promises-to-hit-home-run-for-terminally-1819575604
1739,https://sports.theonion.com/should-the-browns-have-traded-trent-richardson-1819575611
1740,https://sports.theonion.com/charlie-manuel-seen-milling-aimlessly-around-phillies-l-1819591345
1741,https://sports.theonion.com/si-investigation-reveals-oklahoma-state-an-awesome-plac-1819575597
1742,https://sports.theonion.com/report-several-nfl-teams-interested-in-tim-tebow-as-gr-1819575580
1743,https://sports.theonion.com/local-applebees-removes-photo-of-underperforming-pop-wa-1819575581
1744,https://sports.theonion.com/nfl-week-two-winners-and-losers-1819591387
1745,https://sports.theonion.com/keys-to-the-matchup-eli-manning-vs-peyton-manning-1819591370
1746,https://sports.theonion.com/onion-sports-nfl-week-two-picks-1819591374
1747,https://sports.theonion.com/tony-romo-confident-bruised-ribs-won-t-hurt-his-perform-1819575591
1748,https://sports.theonion.com/carrie-underwood-releases-complex-multi-part-prog-rock-1819575569
1749,https://sports.theonion.com/troy-polamalu-lands-on-injured-reserve-after-feeblemind-1819575560
1750,https://sports.theonion.com/jets-fans-mark-sanchez-really-hoping-shoulder-injury-r-1819575548
1751,https://sports.theonion.com/what-will-ndamukong-suh-do-next-1819575563
1752,https://sports.theonion.com/jon-gruden-still-talking-inside-espn-broadcast-booth-45-1819575547
1753,https://sports.theonion.com/nfl-week-one-winners-and-losers-1819591362
1754,https://sports.theonion.com/dallas-cowboys-halftime-show-features-execution-of-texa-1819575549
1755,https://sports.theonion.com/rex-ryan-on-jets-season-anything-short-of-6-10-is-a-f-1819575536
1756,https://sports.theonion.com/nfl-stadiums-eliminate-policy-requiring-all-fans-to-pis-1819575538
1757,https://sports.theonion.com/onion-sports-nfl-week-one-picks-1819591361
1758,https://sports.theonion.com/patriots-use-large-piece-of-cork-as-bulletin-board-mate-1819591375
1759,https://sports.theonion.com/jenn-sterger-still-receiving-lewd-brett-favre-texts-1819575534
1760,https://sports.theonion.com/the-nfl-s-top-10-coaches-1819591356
1761,https://sports.theonion.com/area-man-bids-tearful-farewell-to-family-as-nfl-season-1819575533
1762,https://sports.theonion.com/are-you-ready-for-some-football-1819594317
1763,https://sports.theonion.com/10-places-you-have-to-see-a-football-game-before-you-di-1819594482
1764,https://sports.theonion.com/breaking-tim-tebow-drawing-interest-from-media-1819575518
1765,https://sports.theonion.com/the-nfls-top-10-cornerbacks-1819591352
1766,https://sports.theonion.com/hannah-storm-on-what-she-s-learned-from-interviewing-nf-1819575502
1767,https://sports.theonion.com/the-week-in-sports-week-of-august-30-2013-1819580743
1768,https://sports.theonion.com/students-can-t-believe-they-re-actually-sitting-in-clas-1819575497
1769,https://sports.theonion.com/latest-u-n-report-shows-raider-nation-at-bottom-of-hum-1819575511
1770,https://sports.theonion.com/rookie-geno-smith-has-already-mastered-jets-offense-1819575494
1771,https://sports.theonion.com/features-of-madden-25-1819591351
1772,https://sports.theonion.com/psychopathic-rapist-draws-nations-sympathy-1819591347
1773,https://sports.theonion.com/mark-sanchez-lies-awake-at-night-fantasizing-about-what-1819575487
1774,https://sports.theonion.com/nfl-s-top-10-linebackers-1819591344
1775,https://sports.theonion.com/nfl-seeks-restraining-order-against-intrusive-adam-sche-1819575485
1776,https://sports.theonion.com/lamar-odom-representative-denies-basketball-player-miss-1819575496
1777,https://sports.theonion.com/nation-feels-fucking-awful-for-woman-who-sits-between-s-1819575478
1778,https://sports.theonion.com/the-week-in-sports-week-of-august-23-2013-1819580745
1779,https://sports.theonion.com/nate-silver-vows-to-teach-chris-berman-how-to-read-1819575474
1780,https://sports.theonion.com/what-excites-you-most-about-the-upcoming-college-footba-1819575470
