,0
690,https://local.theonion.com/report-there-no-way-of-knowing-whether-the-vague-award-1831816021
691,https://local.theonion.com/woman-rushes-to-hide-fragile-objects-cover-up-sharp-co-1831812626
692,https://local.theonion.com/pretentious-woman-refers-to-slam-piece-as-partner-1831803116
693,https://local.theonion.com/furloughed-government-employee-using-time-off-to-visit-1831802595
694,https://local.theonion.com/man-crouched-inside-of-robotic-welding-arm-terrified-ro-1831766013
695,https://local.theonion.com/mom-wants-to-know-if-you-could-use-grandma-s-antique-1-1831765783
696,https://local.theonion.com/christmas-really-over-man-realizes-as-iphone-game-swit-1831740209
697,https://local.theonion.com/tumbleweed-of-pubes-rolls-through-desolate-dorm-bathroo-1831577093
698,https://local.theonion.com/mom-s-christmas-stocking-noticeably-less-full-1831266697
699,https://local.theonion.com/man-watches-helplessly-as-white-elephant-exchange-compl-1831259433
700,https://local.theonion.com/report-there-nothing-else-in-bottom-of-gift-bag-1831238019
701,https://local.theonion.com/man-methodically-explains-origin-behind-every-poster-ha-1831235494
702,https://local.theonion.com/man-spends-long-day-at-work-waiting-to-go-home-and-be-l-1831209736
703,https://local.theonion.com/firefighter-excitedly-checks-drop-off-bin-to-see-if-the-1831206957
704,https://local.theonion.com/report-key-goes-in-but-won-t-turn-1831165511
705,https://local.theonion.com/man-finally-able-to-forgive-self-for-terrible-mistake-h-1831165372
706,https://local.theonion.com/everything-reminds-man-of-her-1831151242
707,https://local.theonion.com/woman-who-hasn-t-bought-anything-recently-wondering-why-1831147843
708,https://local.theonion.com/mortician-always-keeps-hammer-at-tableside-just-in-case-1831075701
709,https://local.theonion.com/system-for-telling-clean-clothes-from-dirty-falls-apart-1831071139
710,https://local.theonion.com/local-clan-attempts-to-intimidate-rivals-with-aggressiv-1831011867
711,https://local.theonion.com/woman-trying-to-wean-self-off-coffee-by-switching-to-lo-1830991604
712,https://local.theonion.com/petting-zoo-all-goats-1830974182
713,https://local.theonion.com/mom-sends-blurry-indistinct-photo-of-computer-screen-s-1830943549
714,https://local.theonion.com/this-hotel-a-goddamn-maze-reports-father-1830941419
715,https://local.theonion.com/dog-who-successfully-detected-cancer-in-owner-put-down-1830913650
716,https://local.theonion.com/woman-finds-it-worrying-that-all-of-new-boyfriend-s-pre-1830911590
717,https://local.theonion.com/optometrist-sets-pressure-of-air-puff-test-way-higher-f-1830908909
718,https://local.theonion.com/nervous-maid-of-honor-just-stringing-together-random-ma-1830886869
719,https://local.theonion.com/pervert-on-subway-won-t-stop-staring-at-masturbator-1830860076
720,https://local.theonion.com/woman-preemptively-posts-a-few-good-photos-of-herself-o-1830859227
721,https://local.theonion.com/guest-roster-assembled-for-surprise-birthday-reveals-mi-1830857118
722,https://local.theonion.com/excited-shopper-decides-to-wear-new-butt-plug-out-of-st-1830850007
723,https://local.theonion.com/divorced-parents-a-little-hurt-child-s-christmas-list-d-1830831444
724,https://local.theonion.com/chemistry-teacher-encouraging-students-to-fuck-around-w-1830830440
725,https://local.theonion.com/man-parallel-parking-tries-to-leave-enough-room-between-1830824945
726,https://local.theonion.com/wistful-woman-wonders-if-this-could-be-the-one-she-ll-s-1830821688
727,https://local.theonion.com/recruiter-saw-your-background-in-computer-science-and-t-1830772882
728,https://local.theonion.com/gimp-tied-to-pole-on-curb-outside-coffee-shop-while-own-1830772682
729,https://local.theonion.com/man-hates-having-to-wear-condoms-all-day-every-day-1830748485
730,https://local.theonion.com/disgusting-unusable-shopping-cart-has-single-sprig-of-1830658402
731,https://local.theonion.com/woman-toys-with-idea-of-getting-sister-something-nice-t-1830619964
732,https://local.theonion.com/mom-dishing-up-her-famous-comments-about-your-body-this-1830609277
733,https://local.theonion.com/everyone-at-thanksgiving-doing-chore-to-get-away-from-r-1830597796
734,https://local.theonion.com/93-year-old-grandmother-at-thanksgiving-worried-this-la-1830597656
735,https://local.theonion.com/man-pissed-after-becoming-trapped-in-macy-s-day-parade-1830597556
736,https://local.theonion.com/perverted-wall-gets-off-on-making-apartment-guests-look-1830566853
737,https://local.theonion.com/woman-amazed-she-found-perfect-partner-just-when-she-wa-1830541888
738,https://local.theonion.com/metropolitan-museum-acquires-another-vase-1830499658
739,https://local.theonion.com/becoming-a-mother-has-been-the-most-thrilling-experien-1830497817
740,https://local.theonion.com/mother-feels-a-little-validated-after-daughter-who-stay-1830473852
741,https://local.theonion.com/boyfriend-s-snack-200-of-woman-s-daily-caloric-intake-1830467876
742,https://local.theonion.com/disgusting-coworker-barely-even-washed-ass-before-leavi-1830467509
743,https://local.theonion.com/widow-still-can-t-bring-herself-to-get-rid-of-husband-s-1830466701
744,https://local.theonion.com/recently-divorced-40-year-old-struggling-to-navigate-co-1830448243
745,https://local.theonion.com/naked-man-refusing-to-let-unworthy-attire-touch-his-bod-1830438362
746,https://local.theonion.com/45-year-old-loser-moves-in-with-parents-1830407887
747,https://local.theonion.com/woman-confident-she-has-the-safety-net-it-takes-to-achi-1830394382
748,https://local.theonion.com/family-figures-grandpa-never-talks-about-wwii-because-n-1830389244
749,https://local.theonion.com/friends-excitedly-gather-around-man-s-phone-to-watch-sh-1830386986
750,https://local.theonion.com/kid-diving-into-pile-of-leaves-has-no-idea-there-homele-1830384721
751,https://local.theonion.com/unattractive-man-not-fooling-anyone-by-dressing-well-1830383323
752,https://local.theonion.com/frustrated-nursing-student-unable-to-draw-blood-without-1830314758
753,https://local.theonion.com/uber-driver-wants-you-to-know-that-lots-of-mexicans-liv-1830312274
754,https://local.theonion.com/sick-parent-offers-man-perfect-excuse-to-move-back-home-1830311147
755,https://local.theonion.com/pistachio-eating-man-achieves-flow-state-1830289137
756,https://local.theonion.com/conservative-floridian-enjoys-living-under-sharia-law-m-1830188924
757,https://local.theonion.com/once-they-put-me-on-cheeses-i-will-finally-be-happy-1830186778
758,https://local.theonion.com/doctor-advises-man-with-healthy-blood-pressure-to-reall-1830181878
759,https://local.theonion.com/child-venture-capitalist-invests-2-50-in-friend-s-slug-1830161580
760,https://local.theonion.com/hr-director-doesn-t-know-what-it-is-about-her-that-make-1830157439
761,https://local.theonion.com/girlfriend-really-has-mind-of-its-own-today-1830153697
762,https://local.theonion.com/paramedics-didn-t-realize-how-hard-it-would-be-to-cut-d-1830132529
763,https://local.theonion.com/woman-sick-of-being-stuck-in-back-half-of-velma-costume-1830127080
764,https://local.theonion.com/toddler-shits-her-way-through-3rd-halloween-costume-of-1830127738
765,https://local.theonion.com/it-s-just-a-costume-it-s-just-a-costume-man-nervous-1830132936
766,https://local.theonion.com/man-exhausted-after-having-to-explain-halloween-costume-1830127291
767,https://local.theonion.com/report-rash-not-going-away-on-its-own-1830098808
768,https://local.theonion.com/man-doesn-t-get-why-people-waste-money-on-therapist-whe-1830077292
769,https://local.theonion.com/it-s-like-you-re-hearing-me-but-you-re-not-listening-t-1830074185
770,https://local.theonion.com/parents-honor-beloved-dead-grandmother-by-naming-baby-1830070589
771,https://local.theonion.com/sunday-school-teacher-can-already-tell-which-ones-going-1830037425
772,https://local.theonion.com/slug-just-taking-it-easy-today-1830034815
773,https://local.theonion.com/report-logan-s-mom-put-him-on-a-diet-1830026964
774,https://local.theonion.com/wildest-friend-called-up-from-bench-to-help-woman-get-o-1830006218
775,https://local.theonion.com/14-hour-labor-not-exactly-cakewalk-for-baby-sticking-ha-1829996708
776,https://local.theonion.com/child-clinging-to-daddy-s-leg-like-it-s-helicopter-evac-1829995607
777,https://local.theonion.com/man-on-bus-can-tell-by-surroundings-he-either-hasn-t-re-1829970227
778,https://local.theonion.com/thrill-seeker-microwaves-pot-pie-without-slitting-crust-1829965890
779,https://local.theonion.com/couple-starting-to-feel-like-they-just-don-t-have-any-t-1829940128
780,https://local.theonion.com/man-does-incredibly-well-at-slot-machine-demo-embedded-1829938585
781,https://local.theonion.com/104-year-old-reveals-secret-to-long-life-being-cursed-b-1829916045
782,https://local.theonion.com/area-man-thankful-to-be-single-during-golden-age-of-tel-1829909473
783,https://local.theonion.com/spot-where-dog-vomit-cleaned-up-now-noticeably-cleaner-1829840513
784,https://local.theonion.com/all-the-good-sentiments-on-get-well-soon-card-already-1829821065
785,https://local.theonion.com/kinky-girlfriend-wants-to-try-sexual-pleasure-tonight-1829815314
786,https://local.theonion.com/dad-apparently-using-spanish-accent-to-pronounce-middle-1829812756
787,https://local.theonion.com/smiley-face-doodled-on-check-commemorates-undeniable-ch-1829788913
788,https://local.theonion.com/loser-woman-hasn-t-even-inspired-one-bar-fight-1829760767
789,https://local.theonion.com/grandma-amazed-by-how-fuckable-grandson-has-gotten-sinc-1829757459
790,https://local.theonion.com/mom-hates-bad-guy-in-movie-1829717556
791,https://local.theonion.com/woman-always-gets-best-ideas-while-taking-shower-with-t-1829710978
792,https://local.theonion.com/mom-still-raving-about-butternut-squash-ravioli-she-tri-1829690689
793,https://local.theonion.com/obese-man-has-amazing-calves-1829682409
794,https://local.theonion.com/simple-joy-of-childhood-stolen-from-toddler-who-was-jus-1829621314
795,https://local.theonion.com/senior-citizen-apparently-here-to-fix-apartment-sink-1829607444
796,https://local.theonion.com/middlebury-vermont-town-council-continues-242-year-trad-1829605789
797,https://local.theonion.com/magpie-worried-mate-only-interested-in-him-for-collecti-1829598273
798,https://local.theonion.com/woman-in-waiting-area-feels-twinge-of-betrayal-while-wa-1829557986
799,https://local.theonion.com/tour-guide-one-stop-behind-clearly-giving-more-interest-1829526661
800,https://local.theonion.com/single-woman-would-love-to-hear-them-call-her-lonely-no-1829493783
801,https://local.theonion.com/area-man-always-carbo-loading-just-in-case-1829467851
802,https://local.theonion.com/annoyed-movers-weren-t-expecting-client-to-have-belongi-1829446438
803,https://local.theonion.com/man-has-absolutely-no-clue-how-old-anyone-he-knows-is-1829440526
804,https://local.theonion.com/casual-christian-accepts-christ-as-his-lord-but-not-his-1829440243
805,https://local.theonion.com/bhutanese-man-can-t-believe-pharmacy-already-stocking-s-1829429931
806,https://local.theonion.com/mother-proud-she-raised-type-of-person-no-one-would-eve-1829363600
807,https://local.theonion.com/sex-shop-bathroom-key-attached-to-18-inch-double-dildo-1829361097
808,https://local.theonion.com/man-finally-comfortable-enough-around-girlfriend-to-che-1829334695
809,https://local.theonion.com/checked-out-drill-sergeant-just-calling-every-cadet-a-c-1829330200
810,https://local.theonion.com/toddlers-debate-whether-dora-s-explorer-girls-canon-o-1829301702
811,https://local.theonion.com/man-wondering-if-there-might-be-some-sort-of-website-fe-1829299888
812,https://local.theonion.com/mom-announces-plans-to-get-out-some-of-your-old-baby-st-1829299022
813,https://local.theonion.com/woman-shouts-down-hall-for-boyfriend-to-come-kill-giant-1829271420
814,https://local.theonion.com/polite-high-school-football-team-runs-around-banner-tha-1829234799
815,https://local.theonion.com/applicant-who-actually-faced-punishment-for-sexual-assa-1829225300
816,https://local.theonion.com/college-freshman-has-friend-from-home-visiting-way-too-1829225116
817,https://local.theonion.com/man-who-just-beat-computer-solitaire-never-asked-for-ov-1829224410
818,https://local.theonion.com/4th-grader-panics-upon-realizing-classmate-giving-prese-1829199629
819,https://local.theonion.com/supposedly-educated-professor-has-no-idea-how-to-get-bi-1829178321
820,https://local.theonion.com/local-man-unsure-if-woman-type-of-lesbian-who-only-date-1829166792
821,https://local.theonion.com/woman-longs-for-day-when-first-female-president-can-hav-1829150060
822,https://local.theonion.com/fraternity-brothers-make-note-not-to-kill-pledge-whose-1829138965
823,https://local.theonion.com/fingernail-got-fucking-huge-out-of-nowhere-1829110109
824,https://local.theonion.com/area-man-fantasized-about-for-one-and-only-time-in-his-1829108335
825,https://local.theonion.com/woman-s-children-officially-old-enough-to-pony-up-for-g-1829060433
826,https://local.theonion.com/high-school-drama-teacher-already-has-pretty-good-idea-1829058955
827,https://local.theonion.com/frat-brothers-draw-all-over-pledge-who-passed-away-at-p-1829058058
828,https://local.theonion.com/woman-starting-to-worry-she-just-has-type-of-face-where-1829033572
829,https://local.theonion.com/pony-anxiously-waiting-for-attendant-to-flag-large-chil-1829031132
830,https://local.theonion.com/nurse-s-tray-all-scalpels-1829028326
831,https://local.theonion.com/man-going-to-restroom-deputizes-friend-to-order-him-ano-1828999384
832,https://local.theonion.com/dermatologist-recommends-not-caring-so-much-what-other-1828995941
833,https://local.theonion.com/sweatshop-worker-doesn-t-even-want-to-know-working-cond-1828995656
834,https://local.theonion.com/couple-nervous-to-admit-they-met-online-in-comments-sec-1828994983
835,https://local.theonion.com/middle-school-janitor-can-already-tell-he-going-to-have-1828970381
836,https://local.theonion.com/myrtle-beach-resident-refuses-to-evacuate-from-family-s-1828951479
837,https://local.theonion.com/man-wouldn-t-be-eating-at-red-robin-if-he-knew-bus-was-1828936821
838,https://local.theonion.com/modern-day-oscar-wilde-a-homosexual-1828935881
839,https://local.theonion.com/woah-classmate-got-totally-hideous-over-summer-vacatio-1828935817
840,https://local.theonion.com/man-discovers-huge-cache-of-rare-fossils-while-walking-1828885020
841,https://local.theonion.com/fucking-idiot-has-perfect-gif-for-that-1828864809
842,https://local.theonion.com/woman-would-have-had-awesome-time-aborting-fetus-if-it-1828862213
843,https://local.theonion.com/report-dog-s-nose-must-really-itch-if-he-willing-to-re-1828838350
844,https://local.theonion.com/disillusioned-woman-now-wondering-if-any-of-her-magical-1828838199
845,https://local.theonion.com/two-faced-house-guest-who-didn-t-need-anything-suddenly-1828827346
846,https://local.theonion.com/trail-of-ants-better-be-leading-toward-something-delici-1828778468
847,https://local.theonion.com/restaurant-entrance-doesn-t-work-all-damn-day-to-be-cal-1828747985
848,https://local.theonion.com/free-toothpick-transforms-schlubby-restaurant-goer-into-1828746906
849,https://local.theonion.com/report-high-school-marching-band-definitely-in-shape-o-1828742061
850,https://local.theonion.com/praying-mantis-hesitantly-agrees-to-try-girlfriend-s-se-1828721890
851,https://local.theonion.com/woman-who-has-been-let-down-by-so-many-leave-in-conditi-1828717198
852,https://local.theonion.com/man-wishes-there-was-some-sort-of-sign-he-could-put-on-1828715372
853,https://local.theonion.com/white-supremacist-living-fulfilling-racist-life-since-g-1828714205
854,https://local.theonion.com/6th-graders-feel-kind-of-bad-after-seeing-how-easy-it-w-1828691296
855,https://local.theonion.com/choking-man-can-already-tell-good-samaritan-has-no-fuck-1828690609
856,https://local.theonion.com/5-year-old-admits-it-pretty-messed-up-up-spider-man-vis-1828687550
857,https://local.theonion.com/button-up-shirt-goes-on-life-changing-odyssey-around-dr-1828653305
858,https://local.theonion.com/coin-collector-has-some-pretty-fucking-nice-coins-1828653096
859,https://local.theonion.com/high-school-bully-ready-to-unload-summer-vacation-s-wor-1828634349
860,https://local.theonion.com/father-sits-teenage-son-down-to-explain-how-sex-with-mo-1828628303
861,https://local.theonion.com/mail-for-former-resident-looks-important-1828625520
862,https://local.theonion.com/inconsiderate-passenger-takes-up-entire-overhead-bin-1828578045
863,https://local.theonion.com/third-grader-watching-another-year-of-back-to-school-co-1828577126
864,https://local.theonion.com/new-liver-can-really-handle-its-scotch-1828554584
865,https://local.theonion.com/job-candidate-awaiting-interviewer-just-smiling-making-1828550296
866,https://local.theonion.com/aspiring-felon-moved-by-man-who-didn-t-get-first-8-conv-1828532570
867,https://local.theonion.com/landlord-promises-to-figure-out-why-leaky-ceiling-not-h-1828521002
868,https://local.theonion.com/lunch-place-uses-way-too-much-mayo-in-fruit-salad-1828465668
869,https://local.theonion.com/grocery-store-bar-actually-has-great-little-happy-hour-1828464175
870,https://local.theonion.com/penny-not-so-lucky-for-tortured-soul-of-lincoln-trapped-1828461393
871,https://local.theonion.com/server-unbelievably-touched-to-be-asked-own-opinion-on-1828425197
872,https://local.theonion.com/portrait-next-to-coffin-most-likely-the-deceased-1828425031
873,https://local.theonion.com/girlfriend-slowly-becoming-radicalized-by-new-skin-care-1828420539
874,https://local.theonion.com/man-not-even-the-hot-kind-1828414185
875,https://local.theonion.com/report-someone-robbed-that-kfc-again-1828393134
876,https://local.theonion.com/methadone-clinic-must-be-having-some-sort-of-big-party-1828392415
877,https://local.theonion.com/ice-in-urinal-just-cherry-on-top-for-man-who-came-to-cl-1828386693
878,https://local.theonion.com/man-guessing-he-s-stared-at-giant-sequoia-long-enough-t-1828360420
879,https://local.theonion.com/surgeon-pretty-bummed-about-losing-patient-but-it-not-1828356114
880,https://local.theonion.com/caterpillar-in-pupal-stage-for-past-3-months-going-to-b-1828337602
881,https://local.theonion.com/area-man-would-have-done-things-differently-if-he-were-1828332032
882,https://local.theonion.com/unhinged-man-with-jackhammer-slips-into-construction-si-1828311843
883,https://local.theonion.com/join-email-list-box-pre-checked-like-sneaky-connivin-1828309051
884,https://local.theonion.com/signs-make-upcoming-section-of-road-sound-pretty-badass-1828305243
885,https://local.theonion.com/courageous-heterosexual-has-never-donated-blood-to-red-1828255452
886,https://local.theonion.com/elderly-woman-spends-day-in-park-feeding-pigeons-dismem-1828251393
887,https://local.theonion.com/driver-swerves-to-avoid-deer-standing-right-in-middle-o-1828232286
888,https://local.theonion.com/struggling-used-bookstore-has-tried-everything-but-orga-1828228366
889,https://local.theonion.com/coed-rec-softball-team-having-trouble-finding-enough-hy-1828226290
890,https://local.theonion.com/doctor-informs-woman-she-pregnant-as-hell-1828220481
891,https://local.theonion.com/annoying-coworker-insists-on-existing-right-in-visual-r-1828199166
892,https://local.theonion.com/it-pretty-obvious-what-friend-will-look-like-old-1828197839
893,https://local.theonion.com/windows-toolbar-mouse-cursor-visible-throughout-memori-1828158923
894,https://local.theonion.com/man-knows-in-reality-marrying-minnie-mouse-wouldn-t-be-1828142524
895,https://local.theonion.com/owl-can-t-remember-which-direction-to-rotate-head-back-1828134887
896,https://local.theonion.com/police-officer-wouldn-t-have-killed-black-man-if-he-kne-1828134142
897,https://local.theonion.com/grandmother-can-t-believe-she-hung-on-this-long-for-gra-1828104579
898,https://local.theonion.com/report-takeout-place-put-burrito-in-completely-differe-1828093502
899,https://local.theonion.com/christian-pornographer-refuses-to-film-sex-tape-for-gay-1828084176
900,https://local.theonion.com/interminable-nightmare-of-buying-wrong-toilet-paper-in-1828082071
901,https://local.theonion.com/fire-hydrant-blows-load-all-over-hot-neighborhood-kids-1828053937
902,https://local.theonion.com/woman-who-shrugged-out-of-boss-s-shoulder-rub-taking-no-1828030587
903,https://local.theonion.com/new-restaurant-specializes-in-trendy-japanese-japanese-1828029428
904,https://local.theonion.com/loose-cannon-cop-who-doesn-t-play-by-the-rules-uses-unc-1828028239
905,https://local.theonion.com/men-are-not-oppressed-says-woman-who-has-no-idea-wha-1828001519
906,https://local.theonion.com/popeye-s-sign-town-s-tallest-monument-1827996441
907,https://local.theonion.com/beloved-father-and-infrequent-pornography-user-loses-3-1827972809
908,https://local.theonion.com/dog-meets-owner-at-door-in-desperate-attempt-to-get-ahe-1827971891
909,https://local.theonion.com/hospital-guest-has-creepy-feeling-someone-might-have-di-1827970297
910,https://local.theonion.com/music-compels-weak-man-to-dance-1827968846
911,https://local.theonion.com/10-year-old-yelling-at-mom-to-watch-cannonball-while-sh-1827929256
912,https://local.theonion.com/man-feeling-pressure-to-give-mom-grandchildren-while-sh-1827897436
913,https://local.theonion.com/cashier-forced-to-incorporate-humiliating-new-phrase-in-1827865691
914,https://local.theonion.com/who-sent-you-here-whispers-woman-to-big-tray-of-chee-1827863598
915,https://local.theonion.com/embittered-raisin-won-t-shut-up-about-how-it-could-have-1827840677
916,https://local.theonion.com/index-finger-rips-into-toilet-paper-package-like-veloci-1827837397
917,https://local.theonion.com/furiously-barking-dog-spends-another-day-trying-to-warn-1827834810
918,https://local.theonion.com/27-year-old-unsure-whether-he-can-pull-off-keeping-fram-1827834584
919,https://local.theonion.com/nana-j-reclaims-top-spot-from-gram-gram-following-exce-1827832281
920,https://local.theonion.com/bee-wishes-it-could-hang-around-open-soda-can-without-e-1827808107
921,https://local.theonion.com/every-driver-in-roundabout-just-winging-it-1827804131
922,https://local.theonion.com/homeless-man-has-nice-summer-tan-going-1827757731
923,https://local.theonion.com/flight-attendant-demonstrates-proper-technique-for-eati-1827754079
924,https://local.theonion.com/my-parents-hit-me-says-bored-8-year-old-trying-to-ge-1827747852
925,https://local.theonion.com/summer-camp-hierarchy-thrown-into-chaos-after-second-gi-1827731386
926,https://local.theonion.com/paralyzed-man-determined-to-still-live-normal-sedentary-1827724568
927,https://local.theonion.com/man-unsure-whether-to-tip-bathroom-attendant-just-for-w-1827721530
928,https://local.theonion.com/report-there-must-be-some-trick-to-unfolding-table-leg-1827716502
929,https://local.theonion.com/black-man-at-walgreens-impressed-by-how-attentively-emp-1827716335
930,https://local.theonion.com/retired-couple-realizes-dream-of-buying-camper-driving-1827685833
931,https://local.theonion.com/terrified-glob-of-cream-cheese-escapes-bagel-1827658236
932,https://local.theonion.com/man-feels-less-guilty-about-gentrifying-eastern-europea-1827656898
933,https://local.theonion.com/woman-informs-husband-that-he-made-new-friend-1827655821
934,https://local.theonion.com/bodybuilder-strong-but-now-what-1827631160
935,https://local.theonion.com/report-therapist-just-saying-that-to-make-you-feel-bet-1827629953
936,https://local.theonion.com/total-idiot-resorting-to-tribalism-decades-before-clima-1827629433
937,https://local.theonion.com/man-keeps-having-same-experience-where-he-shows-up-to-w-1827584644
938,https://local.theonion.com/report-modern-day-pablo-escobar-smuggles-one-hitter-in-1827581526
939,https://local.theonion.com/half-of-morning-run-spent-trying-to-change-song-on-phon-1827575324
940,https://local.theonion.com/open-mic-host-asks-audience-to-keep-pathetic-smattering-1827544319
941,https://local.theonion.com/good-scissors-not-in-the-fucking-drawer-1827516871
942,https://local.theonion.com/pet-gerbil-has-been-absolutely-crushing-it-lately-1827516312
943,https://local.theonion.com/eviction-notice-all-business-1827510193
944,https://local.theonion.com/man-knows-he-can-always-fall-back-on-really-terrible-jo-1827486240
945,https://local.theonion.com/20-bill-slowly-but-surely-wriggling-free-from-back-poc-1827483643
946,https://local.theonion.com/woodpecker-having-difficulty-remembering-tree-where-he-1827482944
947,https://local.theonion.com/uncle-warren-in-rare-form-tonight-1827479165
948,https://local.theonion.com/picky-refugee-just-expects-to-be-reunited-with-exact-sa-1827449946
949,https://local.theonion.com/bride-and-groom-clearly-have-not-kissed-much-1827446444
950,https://local.theonion.com/old-lady-at-parade-flapping-little-american-flag-like-a-1827315405
951,https://local.theonion.com/youtuber-cringing-while-watching-amateurish-early-curr-1827235375
952,https://local.theonion.com/man-offended-by-rude-female-coworker-continuing-to-spea-1827204473
953,https://local.theonion.com/first-date-going-really-well-thinks-man-who-hasnt-st-1827204790
954,https://local.theonion.com/man-solemnly-realizes-there-always-going-to-be-other-ap-1827204723
955,https://local.theonion.com/black-twins-always-get-mistaken-for-random-black-people-1827176572
956,https://local.theonion.com/app-knows-it-s-gone-next-time-man-needs-space-for-photo-1827172138
957,https://local.theonion.com/steel-drum-knows-it-has-so-much-more-to-offer-than-trop-1827117027
958,https://local.theonion.com/man-who-has-never-seen-horseshoe-crab-before-understand-1827116432
959,https://local.theonion.com/asshole-taking-up-two-plots-1827104786
960,https://local.theonion.com/hamburger-creeped-out-by-eerie-soy-facsimile-of-itself-1827104471
961,https://local.theonion.com/biggest-guy-in-prison-tired-of-every-new-inmate-beating-1827063562
962,https://local.theonion.com/report-ants-having-some-kind-of-party-inside-crack-in-1826939903
963,https://local.theonion.com/we-must-protect-the-pure-aryan-bloodline-says-child-1826868946
964,https://local.theonion.com/woman-takes-break-from-dating-to-focus-on-everything-ab-1826843095
965,https://local.theonion.com/child-who-soiled-self-during-dance-performance-apparent-1826802511
966,https://local.theonion.com/coworkers-all-saying-names-of-countries-must-mean-world-1826799507
967,https://local.theonion.com/blood-covered-finger-confirms-nose-in-fact-bleeding-1826795514
968,https://local.theonion.com/body-positivity-advocate-caught-in-illicit-tryst-with-c-1826763568
969,https://local.theonion.com/freezing-woman-dining-outside-desperately-clutching-clo-1826762535
970,https://local.theonion.com/couple-fucking-at-next-table-obviously-on-third-date-1826735326
971,https://local.theonion.com/tarantula-rushing-to-shave-legs-before-meeting-up-with-1826648912
972,https://local.theonion.com/himalayan-goat-dies-following-failed-everest-climb-1826644064
973,https://local.theonion.com/graduation-ceremony-a-real-broken-fucking-record-about-1826611346
974,https://local.theonion.com/man-insists-facebook-friend-actually-reads-why-palesti-1826610409
975,https://local.theonion.com/dad-spends-entire-vacation-8-steps-ahead-of-family-1826602775
976,https://local.theonion.com/cooking-together-is-so-fun-says-man-correcting-girlf-1826573899
977,https://local.theonion.com/eulogizer-clearly-killer-1826570082
978,https://local.theonion.com/dog-s-relief-to-finally-get-to-pee-for-first-time-in-9-1826542611
979,https://local.theonion.com/talkative-motherfucker-not-so-extroverted-now-that-frie-1826538965
980,https://local.theonion.com/whatever-crushed-squirrel-must-have-been-pretty-heavy-1826537438
981,https://local.theonion.com/woman-googles-hangover-cures-in-case-there-been-any-s-1826493402
982,https://local.theonion.com/dying-cat-mercifully-put-down-garbage-disposal-1826494539
983,https://local.theonion.com/botanic-garden-forced-to-euthanize-rose-bush-that-prick-1826486145
984,https://local.theonion.com/dentist-can-tell-patient-hasn-t-been-brushing-hair-1826484994
985,https://local.theonion.com/kissing-mule-in-wedding-dress-right-on-the-lips-real-wa-1826456049
986,https://local.theonion.com/teacher-with-brand-new-chalk-holder-must-have-come-into-1826426620
987,https://local.theonion.com/exit-interview-mostly-hr-manager-introducing-herself-1826426446
988,https://local.theonion.com/man-sick-and-tired-of-hearing-upstairs-neighbors-skirt-1826425076
989,https://local.theonion.com/sexy-woman-can-tie-banana-peel-into-knot-with-tongue-1826424492
990,https://local.theonion.com/every-email-from-realtor-includes-jpeg-file-of-property-1826418792
991,https://local.theonion.com/hotshot-commencement-speaker-jumps-straight-into-speech-1826401915
992,https://local.theonion.com/man-directs-full-force-of-anecdote-toward-single-person-1826391190
993,https://local.theonion.com/trick-candles-just-making-birthday-boy-cry-harder-1826385337
994,https://local.theonion.com/woman-been-thinking-about-getting-bangs-for-past-8-year-1826362394
995,https://local.theonion.com/flight-attendant-licks-her-lips-as-traveler-approaches-1826331865
996,https://local.theonion.com/report-no-way-college-japan-society-can-match-lofty-pr-1826328131
997,https://local.theonion.com/friend-insists-you-just-have-to-climb-ladder-hop-gap-1826299731
998,https://local.theonion.com/chuck-e-cheese-s-pit-boss-tells-floor-attendant-to-kee-1826288949
999,https://local.theonion.com/funeral-attendees-getting-misty-eyed-during-first-dance-1826288592
1000,https://local.theonion.com/man-silently-eating-personal-pan-pizza-alone-in-corner-1826258375
1001,https://local.theonion.com/sephora-makeup-artist-helping-woman-create-the-perfect-1826258294
1002,https://local.theonion.com/man-with-20-rifles-can-t-remember-if-his-goal-to-start-1826236224
1003,https://local.theonion.com/maple-tree-wishes-it-was-given-a-say-in-becoming-memori-1826233610
1004,https://local.theonion.com/woman-attempts-to-cram-few-years-worth-of-body-positiv-1826230317
1005,https://local.theonion.com/senior-pretty-checked-out-during-entire-final-year-1826221972
1006,https://local.theonion.com/family-wishes-dad-could-find-healthier-way-to-express-e-1826139792
1007,https://local.theonion.com/man-at-park-who-set-up-table-full-of-water-cups-has-no-1826124357
1008,https://local.theonion.com/woman-nervously-reaches-for-cell-phone-as-suspicious-bl-1826116847
1009,https://local.theonion.com/mother-s-day-card-thrown-in-trash-1826106221
1010,https://local.theonion.com/mothers-day-card-finally-arrives-1826106002
1011,https://local.theonion.com/houseguest-given-entire-rundown-on-input-1-input-2-1826103219
1012,https://local.theonion.com/sleeping-man-flanked-by-laptop-phone-earbuds-like-egy-1826074153
1013,https://local.theonion.com/53-inch-child-thrown-from-roller-coaster-regrets-nothin-1826016389
1014,https://local.theonion.com/man-surprised-by-how-often-he-still-uses-bullying-skill-1826011976
1015,https://local.theonion.com/couple-just-wants-small-ceremony-in-public-park-with-cl-1826011098
1016,https://local.theonion.com/mothers-day-card-mailed-1826009001
1017,https://local.theonion.com/woman-mentally-rearranging-rankings-of-children-while-o-1825988818
