,0
319,https://politics.theonion.com/justin-trudeau-responds-to-blackface-criticism-with-new-1838258264
320,https://politics.theonion.com/trump-orders-presidential-motorcade-to-take-detour-thro-1838258152
321,https://politics.theonion.com/pompeo-to-increase-bombing-in-afghanistan-after-figurin-1838255613
322,https://politics.theonion.com/mike-pompeo-appears-with-families-of-lost-saudi-oil-to-1838223792
323,https://politics.theonion.com/trump-confirms-that-it-was-iran-or-some-country-like-th-1838190385
324,https://politics.theonion.com/john-bolton-asked-to-leave-condo-board-meeting-after-re-1838154635
325,https://politics.theonion.com/kavanaugh-denies-new-sexual-misconduct-claim-during-emo-1838153452
326,https://politics.theonion.com/highlights-of-the-third-democratic-debate-1838101805
327,https://politics.theonion.com/moderator-jorge-ramos-asks-candidates-how-they-would-he-1838083665
328,https://politics.theonion.com/biden-complains-moderators-keep-giving-him-ample-time-t-1838083302
329,https://politics.theonion.com/marianne-williamson-materializes-on-stage-in-cloud-of-p-1838082993
330,https://politics.theonion.com/harris-campaign-appeals-to-middle-american-voters-with-1838082554
331,https://politics.theonion.com/house-democrats-vow-to-hold-president-accountable-with-1838020720
332,https://politics.theonion.com/ex-cia-agent-valerie-plame-releases-campaign-video-depi-1838017732
333,https://politics.theonion.com/john-bolton-consoles-self-that-at-least-he-didn-t-help-1838014961
334,https://politics.theonion.com/america-ends-negotiations-with-bloodthirsty-warlord-a-1838014761
335,https://politics.theonion.com/trump-under-fire-for-forcing-astronauts-to-stay-in-iris-1837988848
336,https://politics.theonion.com/trump-inadvertently-saves-life-of-yemeni-family-after-a-1837934668
337,https://politics.theonion.com/nation-s-bison-hold-lavish-fundraiser-in-effort-to-get-1837934578
338,https://politics.theonion.com/marianne-williamson-deletes-tweets-about-using-mind-to-1837906740
339,https://politics.theonion.com/biden-campaign-concerned-after-candidate-gives-unsolici-1837895384
340,https://politics.theonion.com/how-2020-presidential-candidates-can-raise-their-pollin-1837866013
341,https://politics.theonion.com/obamas-sign-exclusive-6-truck-deal-to-produce-series-of-1837848563
342,https://politics.theonion.com/help-help-who-am-i-where-am-i-who-are-you-people-1837845373
343,https://politics.theonion.com/democrats-launch-new-listen-up-hayseeds-campaign-to-1837812745
344,https://politics.theonion.com/heroic-secret-service-agent-takes-bull-intended-for-pre-1837745275
345,https://politics.theonion.com/biden-declares-self-only-candidate-who-can-defeat-georg-1837744912
346,https://politics.theonion.com/sarah-huckabee-sanders-to-join-fox-news-as-american-fla-1837714564
347,https://politics.theonion.com/newly-founded-steyer-institute-for-political-research-p-1837673412
348,https://politics.theonion.com/house-wayans-and-means-committee-approves-50-million-i-1837669308
349,https://politics.theonion.com/trump-vows-to-eat-all-surplus-pork-products-china-refus-1837625421
350,https://politics.theonion.com/confused-biden-tells-rambling-anecdote-about-working-cl-1837617087
351,https://politics.theonion.com/aides-struggle-to-stop-dozens-of-kerosene-soaked-republ-1837517131
352,https://politics.theonion.com/crowd-roars-in-approval-as-makeup-smeared-trump-begs-ra-1837481538
353,https://politics.theonion.com/don-t-worry-i-ll-always-be-here-to-fight-climate-chan-1837480152
354,https://politics.theonion.com/struggling-hickenlooper-drops-out-of-colorado-senate-ra-1837478226
355,https://politics.theonion.com/tyson-foods-sends-cease-and-desist-to-trump-for-using-s-1837444585
356,https://politics.theonion.com/trump-attempts-to-ease-tensions-with-jewish-community-b-1837444067
357,https://politics.theonion.com/jill-biden-urges-democratic-voters-to-ignore-which-cand-1837412595
358,https://politics.theonion.com/medal-of-honor-imprint-burned-into-donald-trump-s-chest-1837407771
359,https://politics.theonion.com/and-then-there-were-23-says-wayne-messam-crossing-ou-1837311060
360,https://politics.theonion.com/democrat-party-moving-left-vs-remaining-moderate-1837300836
361,https://politics.theonion.com/pete-buttigieg-charms-crowd-at-iowa-truck-stop-by-sampl-1837218725
362,https://politics.theonion.com/seth-moulton-spends-afternoon-by-radio-to-see-if-they-p-1837167255
363,https://politics.theonion.com/trump-boys-counter-chinese-currency-manipulation-by-add-1837104335
364,https://politics.theonion.com/trump-campaign-denies-doctoring-photos-showing-him-spea-1837077421
365,https://politics.theonion.com/rod-blagojevich-trying-to-sell-presidential-commutation-1837076931
366,https://politics.theonion.com/sorry-about-the-tornado-or-whatever-says-trump-wolfi-1837074904
367,https://politics.theonion.com/mitch-mcconnell-wonders-if-he-could-ve-done-more-to-har-1837034587
368,https://politics.theonion.com/trump-aides-go-into-crisis-mode-after-president-s-erran-1836981109
369,https://politics.theonion.com/john-hickenlooper-drops-out-of-2020-presidential-race-o-1836974158
370,https://politics.theonion.com/john-delaney-sends-fundraising-email-to-wife-asking-to-1836969121
371,https://politics.theonion.com/john-delaney-warns-universal-healthcare-not-as-feasible-1836913008
372,https://politics.theonion.com/epa-administrator-proves-carbon-emissions-not-harmful-b-1836912751
373,https://politics.theonion.com/a-timeline-of-u-s-iran-relations-1836908077
374,https://politics.theonion.com/highlights-of-the-second-democratic-debates-1836888645
375,https://politics.theonion.com/5-things-to-know-about-boris-johnson-1836907779
376,https://politics.theonion.com/jake-tapper-demands-michael-bennet-answer-question-of-w-1836867023
377,https://politics.theonion.com/jay-inslee-s-head-explodes-after-new-fracture-forms-in-1836866878
378,https://politics.theonion.com/kirsten-gillibrand-appeals-to-detroit-voters-by-touting-1836866786
379,https://politics.theonion.com/de-blasio-appealing-to-rural-voters-by-touting-destruct-1836866716
380,https://politics.theonion.com/cnn-publishes-winners-and-losers-of-wednesday-night-deb-1836866603
381,https://politics.theonion.com/lindsey-graham-sheepishly-approaches-fox-news-interns-t-1836853176
382,https://politics.theonion.com/sanders-warren-devolve-into-screaming-match-after-disc-1836832960
383,https://politics.theonion.com/for-the-love-of-god-donate-beto-s-dying-up-there-re-1836832439
384,https://politics.theonion.com/john-delaney-befuddled-by-question-asking-him-to-imagin-1836832869
385,https://politics.theonion.com/marianne-williamson-sternly-addresses-homemade-trump-pu-1836832570
386,https://politics.theonion.com/debate-set-clearly-painted-over-props-from-production-o-1836832343
387,https://politics.theonion.com/right-this-way-to-the-debate-stage-says-tearful-roc-1836833092
388,https://politics.theonion.com/mysterious-salem-shopkeeper-offers-seth-moulton-chance-1836826135
389,https://politics.theonion.com/what-to-expect-in-the-second-democratic-debates-1836823967
390,https://politics.theonion.com/more-presidential-candidates-taking-strident-pro-caviar-1836819500
391,https://politics.theonion.com/andrew-yang-loads-shotgun-as-hissing-crackling-copy-ma-1836797439
392,https://politics.theonion.com/trump-escalates-baltimore-attacks-with-rambling-3-hour-1836792672
393,https://politics.theonion.com/chuck-grassley-accidentally-lies-in-state-for-few-hours-1836789977
394,https://politics.theonion.com/pelosi-concerned-outspoken-progressive-flank-of-party-c-1836707083
395,https://politics.theonion.com/aging-congress-moves-into-more-manageable-single-story-1836682443
396,https://politics.theonion.com/it-s-like-all-the-president-s-men-meets-rambo-says-r-1836662998
397,https://politics.theonion.com/5-things-to-know-about-the-democratic-congresswomen-sq-1836661965
398,https://politics.theonion.com/that-place-is-a-disaster-says-bill-de-blasio-watchin-1836642155
399,https://politics.theonion.com/justices-observe-supreme-court-ritual-by-driving-stake-1836634729
400,https://politics.theonion.com/trump-campaign-store-offering-special-disavowed-discoun-1836539127
401,https://politics.theonion.com/mark-warner-holding-up-long-line-of-senators-waiting-fo-1836536925
402,https://politics.theonion.com/white-supremacists-warn-idealistic-trump-some-compromis-1836532710
403,https://politics.theonion.com/trump-disavows-supporters-who-could-barely-keep-racist-1836505775
404,https://politics.theonion.com/federal-officials-investigating-man-posting-racist-atta-1836496324
405,https://politics.theonion.com/ruth-bader-ginsburg-suspended-for-next-10-rulings-follo-1836493923
406,https://politics.theonion.com/house-passes-resolution-overnight-apologizing-if-previo-1836456253
407,https://politics.theonion.com/82-year-old-new-jersey-congressman-bill-pascrell-quietl-1836417927
408,https://politics.theonion.com/trump-claims-he-tried-to-warn-public-about-epstein-by-p-1836393756
409,https://politics.theonion.com/remorseful-beto-o-rourke-admits-his-family-responsible-1836388401
410,https://politics.theonion.com/trump-supporters-worried-racist-attacks-against-progres-1836380572
411,https://politics.theonion.com/it-s-not-so-bad-mike-pence-reports-on-conditions-of-1836321070
412,https://politics.theonion.com/mike-pence-assures-detained-children-that-they-will-hav-1836318708
413,https://politics.theonion.com/nation-not-sure-how-many-ex-trump-staffers-it-can-safel-1836314796
414,https://politics.theonion.com/trump-honors-brave-heroes-who-slept-with-wives-of-deplo-1836308926
415,https://politics.theonion.com/paul-ryan-lauded-for-inspiring-millions-of-young-gutles-1836291461
416,https://politics.theonion.com/outraged-trump-declares-he-would-ve-gotten-jeffrey-epst-1836249015
417,https://politics.theonion.com/john-hickenlooper-sets-ambitious-250-fundraising-goal-1836219425
418,https://politics.theonion.com/swalwell-satisfied-with-campaign-sparking-important-con-1836215035
419,https://politics.theonion.com/highlights-of-the-democratic-primary-debate-day-2-1835947148
420,https://politics.theonion.com/naked-andrew-yang-emerges-from-time-vortex-to-warn-deba-1835902785
421,https://politics.theonion.com/highlights-of-the-democratic-primary-debate-day-1-1835914610
422,https://politics.theonion.com/13-5-million-americans-tune-in-to-watch-animal-planet-s-1835869447
423,https://politics.theonion.com/presidential-debate-sidetracked-by-booker-de-blasio-ar-1835870332
424,https://politics.theonion.com/tim-ryan-attempting-to-stand-out-from-other-candidates-1835870204
425,https://politics.theonion.com/lester-holt-begins-debate-by-reiterating-he-doesn-t-kno-1835870430
426,https://politics.theonion.com/chuck-todd-extensively-preparing-to-accept-whatever-can-1835869240
427,https://politics.theonion.com/what-to-expect-in-the-first-democratic-debates-1835877435
428,https://politics.theonion.com/5-things-to-know-about-john-delaney-1835876071
429,https://politics.theonion.com/congress-reaches-compromise-to-admit-district-of-columb-1835869347
430,https://politics.theonion.com/i-just-want-a-substantive-issues-oriented-democratic-1835835354
431,https://politics.theonion.com/paul-manafort-trying-to-ferment-vintage-cheval-blanc-in-1835834507
432,https://politics.theonion.com/john-bolton-urges-war-against-the-sun-after-uncovering-1835805360
433,https://politics.theonion.com/5-things-to-know-about-tulsi-gabbard-1835801783
434,https://politics.theonion.com/bolton-calls-for-forceful-iranian-response-to-continuin-1835735060
435,https://politics.theonion.com/5-things-to-know-about-john-hickenlooper-1835701803
436,https://politics.theonion.com/michael-bennet-quietly-asks-aide-if-polling-at-n-a-is-g-1835700688
437,https://politics.theonion.com/chuck-schumer-the-american-people-deserve-a-president-1835697625
438,https://politics.theonion.com/u-s-claims-drone-was-minding-own-business-on-its-way-t-1835695562
439,https://politics.theonion.com/trump-thanks-supporters-who-sacrificed-time-money-fri-1835657321
440,https://politics.theonion.com/white-house-claims-iran-behind-attack-on-nancy-kerrigan-1835628788
441,https://politics.theonion.com/white-house-hires-top-hollywood-agent-to-pitch-action-p-1835590881
442,https://politics.theonion.com/huckabee-sanders-tells-colleagues-she-s-taking-temporar-1835524222
443,https://politics.theonion.com/dnc-committee-throws-bound-jay-inslee-onto-melting-iceb-1835518291
444,https://politics.theonion.com/kellyanne-conway-decides-to-lay-low-until-rule-of-law-d-1835497591
445,https://politics.theonion.com/pence-visits-conversion-therapist-for-routine-gay-preve-1835480234
446,https://politics.theonion.com/how-to-fix-the-supreme-court-1835480158
447,https://politics.theonion.com/pros-and-cons-of-impeaching-president-trump-1835433404
448,https://politics.theonion.com/de-blasio-courts-iowa-voters-by-winning-largest-candid-1835421110
449,https://politics.theonion.com/dnc-criticized-for-overly-restrictive-debate-rules-requ-1835412876
450,https://politics.theonion.com/jimmy-carter-already-back-to-elite-sumo-wrestling-circu-1835383770
451,https://politics.theonion.com/highlights-of-president-trump-s-trip-to-the-u-k-1835304901
452,https://politics.theonion.com/elizabeth-warren-spends-evenings-tutoring-underperformi-1835303719
453,https://politics.theonion.com/media-urged-not-to-release-names-of-any-more-presidenti-1835302127
454,https://politics.theonion.com/hold-still-says-eric-trump-swinging-sword-at-don-jr-1835276957
455,https://politics.theonion.com/most-significant-trade-wars-in-u-s-history-1835276342
456,https://politics.theonion.com/panicking-trump-trying-to-recall-recent-affairs-he-s-ha-1835208402
457,https://politics.theonion.com/queen-elizabeth-unnerved-by-stephen-miller-s-requests-t-1835208343
458,https://politics.theonion.com/mitch-mcconnell-feeling-emasculated-by-wife-who-makes-m-1835205639
459,https://politics.theonion.com/cackling-mitch-mcconnell-reveals-to-stunned-democrats-h-1835103332
460,https://politics.theonion.com/report-massive-hypocrisy-just-flat-out-gets-the-job-do-1835099717
461,https://politics.theonion.com/chuck-schumer-condemns-mitch-mcconnell-for-being-way-be-1835094944
462,https://politics.theonion.com/nancy-pelosi-slams-edited-footage-with-claim-that-when-1835013354
463,https://politics.theonion.com/corner-store-customers-saddened-by-sight-of-frantic-tru-1835004918
464,https://politics.theonion.com/jay-inslee-recalls-decision-to-run-for-president-after-1834988874
465,https://politics.theonion.com/trump-warns-china-not-to-underestimate-his-willingness-1834977231
466,https://politics.theonion.com/trump-demands-investigation-into-whether-clintons-gave-1834925601
467,https://politics.theonion.com/nigel-farage-dies-of-milkshake-wounds-1834901908
468,https://politics.theonion.com/cory-booker-tries-to-relate-to-rural-voters-by-mangling-1834896261
469,https://politics.theonion.com/entire-southern-border-somehow-on-fire-10-minutes-after-1834893653
470,https://politics.theonion.com/candidate-with-no-chance-of-winning-nomination-settles-1834887179
471,https://politics.theonion.com/bleeding-john-bolton-stumbles-into-capitol-building-cla-1834847900
472,https://politics.theonion.com/alabama-governor-signs-new-heartbeat-bill-lowering-st-1834815670
473,https://politics.theonion.com/john-bolton-an-attack-on-two-saudi-oil-tankers-is-an-1834791494
474,https://politics.theonion.com/mike-gravel-can-t-believe-his-polling-numbers-neck-and-1834789221
475,https://politics.theonion.com/aides-request-john-bolton-please-stop-setting-fire-to-m-1834786886
476,https://politics.theonion.com/deutsche-bank-begins-removing-possessions-from-white-ho-1834776775
477,https://politics.theonion.com/trump-reassures-struggling-farmers-he-has-never-seen-on-1834754990
478,https://politics.theonion.com/trump-motorcade-picks-up-few-lyft-passengers-to-help-pr-1834676066
479,https://politics.theonion.com/de-blasio-pac-spends-30-million-on-ads-urging-candidat-1834649740
480,https://politics.theonion.com/trump-forced-to-take-on-second-job-as-cvs-cashier-in-or-1834649644
481,https://politics.theonion.com/georgia-governor-signs-bill-outlawing-abortion-except-f-1834621739
482,https://politics.theonion.com/jay-inslee-smashes-through-wall-of-town-hall-in-solar-p-1834619964
483,https://politics.theonion.com/history-of-the-filibuster-1834555259
484,https://politics.theonion.com/trump-dismisses-concerns-over-white-house-chaos-after-p-1834482436
485,https://politics.theonion.com/wild-eyed-marco-rubio-embarks-in-rowboat-to-help-venezu-1834421575
486,https://politics.theonion.com/trump-resigns-from-presidents-local-150-in-protest-of-u-1834395096
487,https://politics.theonion.com/sanders-supporters-viciously-attack-bernie-sanders-afte-1834305915
488,https://politics.theonion.com/diplomatic-pete-buttigieg-quickly-changes-subject-from-1834282151
489,https://politics.theonion.com/jared-kushner-claims-that-russian-interference-less-dam-1834251087
490,https://politics.theonion.com/town-hall-audience-gives-amy-klobuchar-standing-ovation-1834247611
491,https://politics.theonion.com/pete-buttigieg-releases-comprehensive-list-of-fun-perso-1834246627
492,https://politics.theonion.com/9-foot-tall-bernie-sanders-greets-supporters-after-sess-1834223561
493,https://politics.theonion.com/biggest-revelations-from-the-mueller-report-1834174297
494,https://politics.theonion.com/defiant-sarah-huckabee-sanders-claims-she-doesn-t-know-1834171625
495,https://politics.theonion.com/tracking-trump-administration-turnover-1834168007
496,https://politics.theonion.com/stephen-miller-palms-ice-agent-50-bill-in-exchange-for-1834166241
497,https://politics.theonion.com/boating-world-magazine-giving-live-updates-as-its-tea-1834152242
498,https://politics.theonion.com/report-you-re-far-too-dumb-to-be-reading-the-mueller-r-1834149239
499,https://politics.theonion.com/barr-releases-catatonic-mueller-after-removing-all-sens-1834125171
500,https://politics.theonion.com/pete-buttigieg-stuns-campaign-crowd-by-speaking-to-manu-1834117054
501,https://politics.theonion.com/ilhan-omar-disrespectfully-refers-to-america-as-a-plac-1834052712
502,https://politics.theonion.com/william-barr-agrees-to-release-nonverbal-abstract-visu-1834004014
503,https://politics.theonion.com/lightning-bolt-blasts-washington-monument-as-mike-pence-1833978821
504,https://politics.theonion.com/majority-of-americans-voice-support-for-bernie-sanders-1833954045
505,https://politics.theonion.com/family-of-congressman-glad-he-finally-found-outlet-for-1833953456
506,https://politics.theonion.com/devin-nunes-files-lawsuit-against-parents-for-derailing-1833918205
507,https://politics.theonion.com/trump-vows-extensive-search-to-find-new-dhs-director-wi-1833895329
508,https://politics.theonion.com/homeland-security-criticized-for-allowing-known-killer-1833891531
509,https://politics.theonion.com/white-house-says-mueller-report-must-be-kept-private-be-1833813865
510,https://politics.theonion.com/what-s-all-this-i-m-hearing-about-people-getting-secur-1833779363
511,https://politics.theonion.com/glowing-cackling-mcconnell-levitates-above-senate-afte-1833752678
512,https://politics.theonion.com/increasingly-cocky-bernie-sanders-announces-he-won-t-ta-1833749650
513,https://politics.theonion.com/mueller-kinda-miffed-that-barr-clearly-didn-t-read-his-1833722284
514,https://politics.theonion.com/trump-boys-defend-sending-saudi-arabia-plans-for-cool-m-1833604875
515,https://politics.theonion.com/shocked-vladimir-putin-slowly-realizing-he-didn-t-consp-1833575011
516,https://politics.theonion.com/compassionate-trump-issues-full-presidential-pardon-for-1833558678
517,https://politics.theonion.com/william-barr-declares-mueller-investigation-fully-exone-1833556900
518,https://politics.theonion.com/trump-ramps-up-attacks-on-john-mccain-by-dragging-senat-1833472791
519,https://politics.theonion.com/devin-nunes-threatens-defamation-lawsuit-after-reputati-1833444233
520,https://politics.theonion.com/biden-pulls-off-dusty-tarp-covering-old-campaign-motorc-1833442728
521,https://politics.theonion.com/5-things-to-know-about-pete-buttigieg-1833412323
522,https://politics.theonion.com/trump-vows-to-bring-back-ohio-town-s-white-castle-1833381619
523,https://politics.theonion.com/trump-any-shooting-actually-inspired-by-me-would-have-1833380732
524,https://politics.theonion.com/president-s-cathartic-words-help-nation-begin-to-heal-f-1833378183
525,https://politics.theonion.com/5-things-to-know-about-beto-orourke-1833332502
526,https://politics.theonion.com/beto-o-rourke-announces-he-starting-obama-cover-campaig-1833305932
527,https://politics.theonion.com/2020-presidential-candidate-pete-buttigieg-announces-bo-1833302082
528,https://politics.theonion.com/5-things-to-know-about-andrew-yang-1833262084
529,https://politics.theonion.com/nation-s-flag-nerds-anxiously-watching-d-c-statehood-p-1833240534
530,https://politics.theonion.com/new-iowa-poll-finds-majority-of-democrats-would-vote-fo-1833237251
531,https://politics.theonion.com/trump-complains-about-overly-complicated-controls-neede-1833235918
532,https://politics.theonion.com/5-things-to-know-about-the-orchids-of-asia-day-spa-cont-1833210668
533,https://politics.theonion.com/bored-iowa-town-trying-to-convince-kirsten-gillibrand-i-1833159244
534,https://politics.theonion.com/what-s-in-the-green-new-deal-1833149847
535,https://politics.theonion.com/what-house-democrats-are-looking-for-in-their-trump-pro-1833100875
536,https://politics.theonion.com/how-gop-leaders-go-from-being-nevertrump-to-trump-supp-1833097095
537,https://politics.theonion.com/john-hickenlooper-announces-support-for-nuking-australi-1833071439
538,https://politics.theonion.com/new-york-post-publishes-report-exposing-alexandria-oc-1833066164
539,https://politics.theonion.com/trump-administration-denies-president-was-behind-jared-1832993759
540,https://politics.theonion.com/virginia-governor-calls-on-state-to-move-past-racist-le-1832971190
541,https://politics.theonion.com/offended-mark-meadows-reminds-colleagues-he-never-once-1832964630
542,https://politics.theonion.com/jim-jordan-spends-hearing-demanding-michael-cohen-accep-1832964034
543,https://politics.theonion.com/house-votes-against-trump-s-national-emergency-on-groun-1832963316
544,https://politics.theonion.com/mueller-gives-up-trying-to-get-report-published-after-r-1832959037
545,https://politics.theonion.com/matt-gaetz-insists-pointing-rifle-at-michael-cohen-thro-1832933455
546,https://politics.theonion.com/trump-solemnly-lays-wreath-at-site-where-he-would-have-1832907992
547,https://politics.theonion.com/white-house-convenes-panel-of-scientists-to-make-case-t-1832903485
548,https://politics.theonion.com/mike-pence-criticizes-venezuela-s-use-of-torture-starv-1832880275
549,https://politics.theonion.com/netanyahu-defends-new-alliance-with-israel-s-far-right-1832879468
550,https://politics.theonion.com/5-things-to-know-about-bernie-sanders-1832820895
551,https://politics.theonion.com/trump-demands-william-barr-prove-loyalty-by-putting-gun-1832816704
552,https://politics.theonion.com/mueller-admits-a-smarter-president-would-ve-totally-fou-1832790637
553,https://politics.theonion.com/we-will-not-repeat-the-mistakes-of-the-2016-election-1832763775
554,https://politics.theonion.com/trump-agrees-to-wear-wire-to-take-down-roger-stone-1832759793
555,https://politics.theonion.com/trump-confirms-all-violent-options-on-the-table-in-vene-1832729737
556,https://politics.theonion.com/trump-offers-clear-historical-precedent-for-deploying-1832659857
557,https://politics.theonion.com/trump-base-celebrates-president-for-standing-up-to-cons-1832659448
558,https://politics.theonion.com/ann-coulter-attacks-trump-for-cowardly-backing-down-fro-1832656634
559,https://politics.theonion.com/alexandria-ocasio-cortez-criticized-for-preventing-25-0-1832652435
560,https://politics.theonion.com/elliott-abrams-defends-war-crimes-as-happening-back-in-1832632902
561,https://politics.theonion.com/trump-invites-supporter-bbc-cameraman-to-finish-alterc-1832572550
562,https://politics.theonion.com/congress-agrees-to-1-3-billion-for-protective-border-f-1832570683
563,https://politics.theonion.com/nation-horrified-to-discover-cory-booker-already-a-sena-1832568259
564,https://politics.theonion.com/5-things-to-know-about-amy-klobuchar-1832567784
565,https://politics.theonion.com/parasitic-space-worm-controlling-mark-kelly-s-body-anno-1832564499
566,https://politics.theonion.com/angry-ranting-twitter-user-really-needs-to-move-out-of-1832570014
567,https://politics.theonion.com/ilhan-omar-thankful-for-colleagues-educating-her-on-pai-1832540739
568,https://politics.theonion.com/amy-klobuchar-pledges-to-fight-everyday-americans-1832539124
569,https://politics.theonion.com/mueller-annoyed-by-chipper-overeager-adam-schiff-const-1832468027
570,https://politics.theonion.com/nancy-pelosi-signals-support-for-environmental-causes-b-1832437461
571,https://politics.theonion.com/ralph-northam-admits-he-once-engaged-in-pedophilia-as-p-1832405275
572,https://politics.theonion.com/report-west-virginia-feeling-pretty-smug-right-about-n-1832402532
573,https://politics.theonion.com/5-things-to-know-about-cory-booker-1832392115
574,https://politics.theonion.com/winded-trump-forced-to-lay-down-for-last-half-of-speech-1832379201
575,https://politics.theonion.com/cold-panic-grips-stacey-abrams-as-trump-begins-deliveri-1832374238
576,https://politics.theonion.com/kavanaugh-offers-elena-kagan-pull-of-vodka-from-aquafin-1832370913
577,https://politics.theonion.com/someone-in-this-room-tonight-will-be-murdered-by-an-il-1832370781
578,https://politics.theonion.com/guests-chairs-tilt-spray-water-at-them-during-first-e-1832374161
579,https://politics.theonion.com/trump-claims-greatest-threat-facing-nation-toys-coming-1832370525
580,https://politics.theonion.com/guilt-ridden-stacey-abrams-wondering-when-she-should-te-1832367801
581,https://politics.theonion.com/history-of-independent-presidential-candidates-1832362206
582,https://politics.theonion.com/cory-booker-apologizes-to-wall-street-bankers-for-the-m-1832268385
583,https://politics.theonion.com/democratic-presidential-candidates-endorse-new-medicar-1832243277
584,https://politics.theonion.com/jimmy-carter-concerned-desire-for-fresh-faces-in-democr-1832200632
585,https://politics.theonion.com/5-things-to-know-about-howard-schultz-1832168507
586,https://politics.theonion.com/dick-cheney-finally-hunts-down-kills-man-he-shot-in-fa-1832167962
587,https://politics.theonion.com/report-mueller-investigation-nearly-done-with-first-da-1832163270
588,https://politics.theonion.com/follow-your-instructions-this-is-all-part-of-the-plan-1832160706
589,https://politics.theonion.com/howard-schultz-considering-independent-presidential-run-1832126653
590,https://politics.theonion.com/trump-admits-he-assumed-roger-stone-was-already-in-pris-1832057622
591,https://politics.theonion.com/judge-restricts-roger-stone-s-travel-between-fox-news-1832057059
592,https://politics.theonion.com/jared-kushner-assures-reporters-he-never-revealed-state-1832056658
593,https://politics.theonion.com/report-white-house-overruled-intelligence-officials-fo-1832054895
594,https://politics.theonion.com/emaciated-peter-alexander-burns-podium-for-warmth-after-1832026399
595,https://politics.theonion.com/5-things-to-know-about-kamala-harris-1832017620
596,https://politics.theonion.com/trump-covered-in-own-shit-after-furloughed-white-house-1831966461
597,https://politics.theonion.com/giuliani-let-s-just-start-everything-over-1831966306
598,https://politics.theonion.com/giuliani-clarifies-he-doesn-t-want-gravestone-to-say-h-1831964695
599,https://politics.theonion.com/kamala-harris-assembles-campaign-staff-of-unpaid-califo-1831958905
600,https://politics.theonion.com/chuck-grassley-reveals-he-voted-against-mlk-day-due-to-1831958615
601,https://politics.theonion.com/5-things-to-know-about-julian-castro-1831925417
602,https://politics.theonion.com/trump-dismisses-trump-as-a-distraction-1831881924
603,https://politics.theonion.com/trump-postpones-grand-opening-of-trump-tower-moscow-unt-1831880688
604,https://politics.theonion.com/if-this-report-is-true-to-be-repeated-5-7-billion-tim-1831880246
605,https://politics.theonion.com/defiant-pelosi-begins-swimming-to-afghanistan-after-tru-1831878963
606,https://politics.theonion.com/5-things-to-know-about-kirsten-gillibrand-1831876349
607,https://politics.theonion.com/john-bolton-insists-iran-likely-harboring-dangerous-ter-1831852419
608,https://politics.theonion.com/don-t-make-me-regret-this-mueller-tells-rick-gates-b-1831849285
609,https://politics.theonion.com/karen-pence-returns-to-work-as-part-time-nude-art-model-1831845562
610,https://politics.theonion.com/poll-finds-100-of-americans-blame-shutdown-entirely-on-1831845310
611,https://politics.theonion.com/presumptuous-congressional-freshman-thinks-she-can-just-1831842239
612,https://politics.theonion.com/new-hampshire-legislature-passes-bill-naming-fentanyl-s-1831806795
613,https://politics.theonion.com/lincoln-memorial-empty-after-former-president-s-statue-1831802254
614,https://politics.theonion.com/poll-shows-increasing-number-of-voters-blame-founding-f-1831774082
615,https://politics.theonion.com/william-barr-assures-senate-he-will-let-donald-trump-fi-1831771337
616,https://politics.theonion.com/government-shutdowns-by-the-numbers-1831768970
617,https://politics.theonion.com/chuck-schumer-honestly-pretty-amazed-he-hasn-t-caved-ye-1831768383
618,https://politics.theonion.com/gop-strips-steve-king-of-post-on-powerful-house-segrega-1831741049
619,https://politics.theonion.com/advisors-instruct-william-barr-to-avoid-referring-to-tr-1831739784
620,https://politics.theonion.com/nation-not-sure-how-many-ex-trump-staffers-it-can-safel-1823468346
621,https://politics.theonion.com/exhausted-robert-mueller-turns-off-phone-to-give-himsel-1831260409
622,https://politics.theonion.com/hand-of-george-h-w-bush-bursts-out-of-ground-to-grope-1831259328
623,https://politics.theonion.com/the-trump-presidency-in-2018-1831205342
624,https://politics.theonion.com/frazzled-robert-mueller-walking-around-with-piece-of-ru-1831179004
625,https://politics.theonion.com/ryan-zinke-apologizes-for-misuse-of-government-funds-by-1831156792
626,https://politics.theonion.com/trump-administration-launches-human-rights-investigatio-1831153052
627,https://politics.theonion.com/kirstjen-nielsen-urges-migrant-parents-leave-the-weak-o-1831106852
628,https://politics.theonion.com/bush-loafers-thrown-at-him-reunite-on-nbc-for-10-year-1831106808
629,https://politics.theonion.com/michael-cohen-granted-prison-work-release-for-new-job-w-1831053442
630,https://politics.theonion.com/michael-cohen-completes-first-stage-of-intricate-plan-t-1831052788
631,https://politics.theonion.com/orrin-hatch-delivers-farewell-address-from-coffin-desce-1831052039
632,https://politics.theonion.com/new-york-family-man-latest-victim-of-nation-s-misguided-1831050287
633,https://politics.theonion.com/trump-claims-substantial-portions-of-the-u-s-mexico-la-1831026612
634,https://politics.theonion.com/white-house-holiday-decorations-through-history-1831020195
635,https://politics.theonion.com/white-house-ficus-to-leave-for-virginia-arboretum-after-1830989844
636,https://politics.theonion.com/john-kelly-resigns-in-last-ditch-effort-to-save-his-and-1830989628
637,https://politics.theonion.com/michigan-gop-passes-legislation-rerouting-flint-drinkin-1830941549
638,https://politics.theonion.com/top-agenda-items-in-upcoming-democratic-majority-house-1830936975
